word,phonetic,translation,tag
declare,di'klєә,"v. 宣布, 声明, 申报, 断言",ielts
decline,di'klain,"n. 衰退, 跌落, 下降\nvt. 使降低, 婉谢\nvi. 下降, 衰落, 偏斜",ielts
decompose,.di:kәm'pәuz,"v. 分解, (使)腐烂",ielts
decorate,'dekәreit,v. 装饰,ielts
decoration,.dekә'reiʃәn,"n. 装饰, 装饰品",ielts
decorations,,n. 装修；装饰品（decoration的复数）,ielts
decrease,'di:kri:s,"n. 减少, 减少量\nv. 减少",ielts
decree,di'kri:,"n. 法令, 判决, 天意\nvt. 颁布, 判决\nvi. 发布命令",ielts
decrepit,di'krepit,a. 衰老的,ielts
dedicate,'dedikeit,"vt. 献出, 贡献",ielts
dedicated,'dedikeitid,"a. 专注的, 献身的",ielts
dedication,.dedi'keiʃәn,"n. 奉献, 献身, 献辞\n[计] 专用",ielts
deduce,di'dju:s,"vt. 推论, 演绎出\n[法] 推断, 推出, 演绎",ielts
deduct,di'dʌkt,"vt. 扣除, 减去\n[经] 扣除, 减去, 折扣",ielts
deem,di:m,"v. 认为, 相信",ielts
default,di'fɒ:lt,"n. 违约, 不履行责任, 缺席, 默认值\nv. 疏怠职责, 缺席, 拖欠, 默认\n[计] 默认; 默认值; 缺省值",ielts
defeat,di'fi:t,"n. 败北, 失败\nvt. 击败, 使落空",ielts
defect,di'fekt,"n. 缺点\n[医] 缺损, 缺陷",ielts
defence,di'fens,"n. 防卫, 防卫设备\n[经] (诉讼程序中的)辩护",ielts
defendant,di'fendәnt,n. 被告\n[经] 被告方,ielts
defer,di'fә:,"vi. 推迟, 延期, 听从\nvt. 使推迟, 使延期",ielts
defiance,di'faiәns,"n. 蔑视, 挑战\n[法] 挑战, 藐视, 违抗",ielts
deficiency,di'fiʃәnsi,"n. 缺乏, 不足\n[医] 缺乏, 不足",ielts
deficit,'defisit,"n. 赤字, 不足额\n[医] 短缺",ielts
defile,di'fail,"vt. 弄脏, 污损, 败坏\nvi. 以纵队前进\nn. 隘路, 狭道",ielts
definite,'definit,"a. 明确的, 一定的\n[法] 明确的, 确切的, 一定的",ielts
definitive,di'finitiv,"n. 限定词\na. 限定的, 决定性的",ielts
deflate,di'fleit,"vt. 放气, 抽出空气, 使缩小\nvi. 缩小",ielts
deflect,di'flekt,"vt. 转移, 使偏斜\nvi. 偏斜",ielts
defraud,di'frɒ:d,"vt. 欺骗\n[经] 骗取, 诈取, 欺骗",ielts
deft,deft,"a. 敏捷熟练的, 灵巧的",ielts
defy,di'fai,"vt. 藐视, 挑衅, 使落空\nn. 挑战",ielts
degenerate,di'dʒenәreit,"a. 堕落的\nvi. 退化, 堕落\nvt. 使变质, 使退化",ielts
degrade,di'greid,"v. (使)降级, (使)退化",ielts
degree,di'gri:,"n. 程度, 度数, 学位, 度\n[医] 度, 程度",ielts
delay,di'lei,"n. 耽搁, 迟滞\nv. 耽搁, 延迟\n[计] 延迟, 延时",ielts
delectable,di'lektәbl,"a. 令人快乐的, 美味的, 使人愉快的",ielts
delegate,'deligeit,n. 代表\nvt. 委派...为代表,ielts
delete,di'li:t,vt. 删除\n[计] 删除,ielts
deliberate,di'libәrәt,"a. 深思熟虑的, 故意的, 从容的\nv. 仔细考虑",ielts
delicate,'delikәt,"a. 细致优雅的, 微妙的, 美味的\n[医] 柔弱的",ielts
delicious,di'liʃәs,a. 美味的,ielts
delinquency,di'liŋkwәnsi,"n. 行为不良, 失职\n[经] 毁约, 怠工, 旷职",ielts
delirium,di'liriәm,"n. 精神错乱, 说谵语状态, 狂热\n[医] 谵妄, 发狂, 妄想",ielts
deliver,di'livә,"vt. 递送, 陈述, 释放, 发表, 引渡, 投递, 交付\n[经] 交运",ielts
delivery,di'livәri,"n. 递送, 交付, 分娩, 交货, 引渡\n[化] 交货额",ielts
delude,di'lu:d,"vt. 迷惑, 蛊惑",ielts
deluge,'delju:dʒ,"n. 大洪水, 泛滥\nvt. 使泛滥",ielts
democracy,di'mɒkrәsi,"n. 民主政治, 民主主义\n[法] 民主, 民主政治, 民主政体",ielts
demolish,di'mɒliʃ,"vt. 毁坏, 破坏, 粉碎",ielts
demonstrate,'demәnstreit,"vt. 示范, 证明\nvi. 示威",ielts
demonstration,.demәn'streiʃәn,"n. 示范, 实证\n[医] 示教, 实物教授",ielts
denial,di'naiәl,"n. 否认\n[法] 否定, 否认, 拒绝接受",ielts
denomination,di.nɒmi'neiʃәn,"n. 名称, 教派, 面额\n[经] 票面金额, 名称, (度量衡)",ielts
denote,di'nәut,"vt. 指示, 表示",ielts
denounce,di'nauns,"vt. 告发, 抨击, 谴责\n[法] 谴责, 斥责, 告发",ielts
dense,dens,"a. 密集的, 浓厚的",ielts
dentist,'dentist,n. 牙科医生\n[医] 牙医师,ielts
deny,di'nai,"v. 否认, 拒绝",ielts
depart,di'pɑ:t,"vi. 离开, 出发, 背离, 违反, 去世",ielts
department,di'pɑ:tmәnt,"n. 部门, 系, 机关\n[医] 部, 科",ielts
departmental,.di:pɑ:t'mentәl,"a. 部门的, 各部的, 分科的",ielts
dependent,di'pendәnt,"n. 依赖他人者\na. 依赖的, 从属的",ielts
depict,di'pikt,"vt. 描述, 描写",ielts
deplete,di'pli:t,"vt. 耗尽, 使衰竭\n[医] 排除, 减少",ielts
depletion,di'pli:ʃәn,"n. 消耗, 耗尽, 放血\n[医] 排除, 缺失(液体), 衰竭[状态](由于缺液)",ielts
deplore,di'plɒ:,"vt. 悲悼, 哀叹, 对...深感遗憾",ielts
deposit,di'pɒzit,"n. 存款, 定金, 堆积物\nvt. 存放, 堆积\nvi. 沉淀",ielts
depress,di'pres,"vt. 使沮丧, 压低, 降低, 使萧条\n[化] 推下",ielts
depression,di'preʃәn,"n. 不景气, 消沉, 沮丧, 洼地\n[医] 抑郁[症], 阻抑, 压低, 凹, 窝, 衰退, 俯角",ielts
deprive,di'praiv,"vt. 剥夺, 使丧失\n[法] 剥夺, 剥夺, 夺去",ielts
depth,depθ,"n. 深度, 深处, 深奥\n[计] 深度",ielts
deputy,'depjuti,n. 副手，代理人,ielts
derelict,'derilikt,"a. 被抛弃了的, 无主的, 玩忽职守的\nn. 遗弃物, 被遗弃的人, 玩忽职守者",ielts
derive,di'raiv,vt. 得自\nvi. 起源,ielts
descend,di'send,"vi. 下降, 世代相传, 屈尊, 袭击\nvt. 下降",ielts
descent,di'sent,"n. 降落, 家系, 侵袭, 血统\n[医] 下降, 世代, 血统",ielts
description,di'skripʃәn,"n. 描述, 说明, 种类\n[经] 说明书(物品), 品名种类, 货物名称",ielts
desert,'dezәt. di'sә:t,"n. 沙漠, 应得的赏罚, 功劳\na. 沙漠的, 不毛的\nvt. 放弃, 遗弃, 擅离\nvi. 逃掉",ielts
deserve,di'zә:v,"vt. 该得到, 值得\nvi. 应得报答",ielts
design,di'zain,"n. 设计, 图样, 方案, 企图\nv. 设计, 计划",ielts
designate,'dezigneit,"vt. 指定, 指明, 称呼\na. 已选出而未上任的",ielts
designer,di'zainә,"n. 设计者, 谋划者, 制图者\n[计] 设计员",ielts
desirable,di'zairәbl,"a. 令人想望的, 可取的",ielts
desire,di'zaiә,"n. 欲望, 要求\nvt. 想要, 请求\nvi. 渴望",ielts
desk,desk,"n. 书桌, 办公桌, 工作台",ielts
desolate,'desәlәt,a. 荒凉的,ielts
despair,di'spєә,"n. 绝望, 失望\nvi. 绝望",ielts
despatch,di'spætʃ,v. 派遣\nn. 派遣,ielts
desperate,'despәrәt,"a. 不顾一切的, 危急的, 令人绝望的, 极渴望的",ielts
despise,di'spaiz,vt. 轻视,ielts
destination,.desti'neiʃәn,"n. 目的地, 目标, 目的\n[计] 目的文件, 目的单元",ielts
destine,'destin,"vt. 注定, 预定",ielts
destiny,'destini,"n. 命运, 定数",ielts
destructive,di'strʌktiv,"a. 毁灭性的, 破坏的, 有害的\n[医] 破坏的, 毁坏的",ielts
detach,di'tætʃ,"vt. 使分离, 分遣\n[机] 摘下, 分离, 卸下",ielts
detail,'di:teil,"n. 细节, 详情\nvt. 详述, 选派\nvi. 画详图\n[计] 详细数据",ielts
detailed,'di:teild,"a. 详细的, 复杂的\n[法] 详细的, 详尽的",ielts
details,,n. 详细资料；细节（detail的复数）,ielts
detain,di'tein,"vt. 扣留, 扣押, 耽搁\n[法] 拘留, 扣押, 留住",ielts
detect,di'tekt,"vt. 发现, 察觉, 探测\n[法] 发现, 查明, 探测",ielts
detective,di'tektiv,n. 侦探\na. 侦探的,ielts
deter,di'tә:,"vt. 制止, 吓住, 威慑",ielts
detergent,di'tә:dʒәnt,n. 清洁剂\n[化] 洗涤剂,ielts
deteriorate,di'tiәriәreit,v. (使)恶化,ielts
determination,di.tә:mi'neiʃәn,"n. 决心, 果断\n[化] 判定; 测定",ielts
detest,di'test,"vt. 厌恶, 憎恨",ielts
detriment,'detrimәnt,"n. 损害, 损害物\n[法] 损害, 伤害, 危害",ielts
detrimental,.detri'mentәl,a. 有害的,ielts
devastate,'devәsteit,"vt. 毁坏\n[法] 使荒废, 毁灭, 掠夺",ielts
devastating,'devәsteitiŋ,"a. 毁灭性的, (非正式)很好的, 引人注目的",ielts
development,di'velәpmәnt,n. 发展\n[化] 展开,ielts
deviate,'di:vieit,"vi. 脱离, 偏离\nvt. 使偏离\na. 脱离常规的\nn. 脱离常规的人",ielts
devise,di'vaiz,"vt. 设计, 发明, 图谋, 遗赠给\nn. 遗赠",ielts
devote,di'vәut,"vt. 投入于, 献身",ielts
devour,di'vauә,"vt. 吞食, 挥霍, 吞没",ielts
diagnose,'daiәgnәuz,v. 诊断,ielts
diagram,'daiәɡræm,n. 图表；图解,ielts
dial,'daiәl,"n. 刻度盘, 钟面, 转盘\nv. 拨",ielts
dialect,'daiәlekt,"n. 方言, 同源语",ielts
dialogue,'daiәlɒg,n. 对话\nvi. 对话\nvt. 用对话表达,ielts
diameter,dai'æmitә,"n. 直径\n[医] 直经, 径",ielts
diary,'daiәri,n. 日记\n[经] 日记簿,ielts
dictate,'dikteit,"vi. 听写, 口述, 口授\nvt. 口述, 使听写, 命令\nn. 命令, 指挥, 指令",ielts
dictation,dik'teiʃәn,"n. 听写, 口述, 命令",ielts
diet,'daiәt,"n. 日常饮食, 议会\nvt. 照规定饮食\nvi. 忌食",ielts
differ,'difә,"vi. 不一致, 不同\n[机] 差异, 不同",ielts
difference,'difәrәns,"n. 不同, 差异\n[计] 差分",ielts
different,'difәrәnt,"a. 不同的\n[机] 差动, 微分的, 差速器",ielts
differentiate,.difә'renʃieit,"v. 区别, 区分",ielts
difficult,'difikәlt,a. 困难的,ielts
difficulties,ˈdifikəltiz,n. 困难( difficulty的名词复数 ); 难度; 难事; 麻烦,ielts
difficulty,'difikәlti,"n. 困难, 难点",ielts
diffuse,di'fju:z,"v. 散播, 传播\na. 散开的, 弥漫的",ielts
digest,di'dʒest,"n. 文摘\nvi. 消化\nvt. 消化, 理解\n[计] 摘要",ielts
digital,'didʒitәl,"a. 数字显示的, 数字的\nn. 数字仪表, 数字式电子表(或时钟)\n[计] 数字, 数字式",ielts
dignity,'digniti,"n. 尊严, 高贵\n[法] 尊严, 高位, 高贵",ielts
dilapidated,di'læpideitid,"a. 破坏的；荒废的, 要塌似的",ielts
dilate,dai'leit,"vi. 扩大, 详述, 膨胀\nvt. 使膨胀",ielts
dilemma,di'lemә,"n. 困境, (进退两难的)窘境",ielts
diligent,'dilidʒәnt,"a. 勤勉的, 用功的",ielts
dilute,dai'lju:t,"vt. 冲淡, 稀释\na. 淡的, 稀释的",ielts
dim,dim,"a. 暗淡的, 模糊的\nvt. 使暗淡\n[计] 数据解释模块",ielts
dimension,dai'menʃәn,"n. 尺寸, 次元, 面积, 维数\nvt. 标出尺寸",ielts
diminish,di'miniʃ,"v. (使)减少, (使)变小",ielts
din,din,"n. 喧嚣\nv. 絮絮不休地说, 喧闹",ielts
dine,dain,"vi. 用正餐, 进餐\nvt. 宴请",ielts
dingy,'diŋdʒi,"a. 暗淡的, 昏暗的, 邋遢的",ielts
dining,'dainiŋ,"n. 正餐, 宴会",ielts
dinner,'dinә,"n. 晚餐, 正餐, 宴会",ielts
dioxide,dai'ɒksaid,n. 二氧化物\n[医] 二氧化物,ielts
dip,dip,"v. 浸, 降下, 把(手、勺等)伸入, 舀取\nn. 浸, 涉猎\n[计] 双列直插式组件, 分布式输入输出系统, 双排直插封装",ielts
diploma,di'plәumә,"n. 文凭, 毕业证书\n[医] 文凭",ielts
diplomas,,"pl. 公文, 文书, 执照, 特许证, 毕业文凭, 学位证书, 奖状",ielts
diplomat,'diplәmæt,"n. 外交官, 有外交手腕的人\n[法] 外交家, 外交官, 有权谋的人",ielts
diplomatic,.diplә'mætik,"a. 外交的, 老练的\n[法] 外交的, 外交上的, 文献上的",ielts
direct,di'rekt,"a. 直接的, 坦白的\nvt. 指示, 指挥, 命令, 导演\nvi. 指导, 指挥\nadv. 直接地",ielts
director,di'rektә,"n. 主管, 导演, 董事\n[计] 寻向偶极子; 指挥仪",ielts
directory,di'rektәri,"n. 目录, 工商名录, 指南\n[计] 目录",ielts
disable,dis'eibl,"vt. 使失去能力, 使残废, (律)使无资格\n[计] 使无效, 禁止, 关闭",ielts
disabled,dis'eibld,"a. 残废的, 有缺陷的, 失效的\n[计] 失效的",ielts
disagreement,.disә'gri:mәnt,"n. 不合, 争论, 不一致\n[法] 不一致, 不同意, 陪审团的意见不一",ielts
disarray,.disә'rei,"vt. 弄乱, 使混乱, 使脱去衣服\nn. 无秩序, 杂乱, 不整齐的衣着",ielts
disaster,di'zɑ:stә,"n. 灾祸, 不幸, 彻底失败",ielts
disc,disk,"n. 圆盘, 唱片\nvt. 灌唱片",ielts
discard,dis'kɑ:d,"vt. 丢弃, 抛弃\nvi. 垫牌\nn. 垫牌, 抛弃",ielts
discern,di'zә:n,"v. 辨别, 看清楚, 了解",ielts
discharge,dis'tʃɑ:dʒ,"vt. 卸下, 放出, 解雇, 拔染, 履行, 放电\nvi. 卸货, 流出\nn. 卸货, 流出, 放电",ielts
discipline,'disiplin,"n. 训练, 纪律\nvt. 训练, 惩罚",ielts
disclose,dis'klәuz,"vt. 揭露, 透露\n[法] 揭发, 揭露, 公开",ielts
disco,'diskәu,"n. 夜总会, 迪斯科, 的士高",ielts
discord,'diskɒ:d,"n. 不调和, 不和\nvi. 不一致, (声音)刺耳",ielts
discount,'diskaunt,"n. 折扣, 贴现率\nvt. 打折扣\nvi. 贴现",ielts
discovery,dis'kʌvәri,"n. 发现, 被发现的事物\n[法] 要求告知, 发现, 发觉",ielts
discreet,dis'kri:t,"a. 小心的, 慎重的",ielts
discrepancy,dis'krepәnsi,"n. 不符合, 差异, 不相符之处\n[化] 不符值; 偏差值",ielts
discrete,dis'kri:t,"a. 不连续的, 离散的\n[计] 离散的",ielts
discriminate,dis'krimineit,"v. 区别, 差别待遇",ielts
discussion,dis'kʌʃәn,n. 讨论,ielts
disdain,dis'dein,"n. 蔑视\nvt. 蔑视, 鄙弃",ielts
disease,di'zi:z,"n. 疾病, 弊病\n[医] [疾]病",ielts
diseases,,n. 病害；疾病；疾病种类；病（disease的复数）,ielts
disguise,dis'gaiz,"n. 假面目, 假装\nvt. 假装, 隐瞒",ielts
disgust,dis'gʌst,"n. 厌恶, 嫌恶\nvi. 令人厌恶\nvt. 使作呕",ielts
dishes,,n. 餐具,ielts
dismay,dis'mei,"n. 沮丧\nvt. 使惊愕, 使气馁",ielts
dismiss,dis'mis,"vt. 解散, 开除, 解职\nvi. 解散\n[计] 解散",ielts
disorder,dis'ɒ:dә,"n. 杂乱, 混乱\nvt. 扰乱, 使失调",ielts
dispatch,dis'pætʃ,"vt. 派遣\nn. 派遣, 急件\n[计] 调度",ielts
dispel,dis'pel,"vt. 驱散, 驱逐",ielts
disperse,dis'pә:s,"vt. 分散, 传播, 散开\nvi. 分散\na. 分散的\n[计] 分散",ielts
displace,dis'pleis,"vt. 移置, 替换, 转移",ielts
display,dis'plei,"n. 显示, 陈列, 炫耀, 显示器\nvt. 陈列, 显示, 表现, 夸示\n[计] 显示器; 显示",ielts
disposal,dis'pәuzәl,"n. 丢掉, 处理, 排列, 销毁, 布置\n[医] 处理, 处置",ielts
dispose,dis'pәuz,"vt. 处理, 排列, 布置\nvi. 处置",ielts
disposition,.dispә'ziʃәn,"n. 性情, 处置, 处理, 布置\n[医] 素因, 性情",ielts
dispute,dis'pju:t,n. 争论\nv. 争论,ielts
disputes,disˈpju:ts,"n. 辩论( dispute的名词复数 ); 争端; （劳资）纠纷; 罢工\nv. 辩论, 争论( dispute的第三人称单数 ); 争夺; 阻止; 就…进行辩论",ielts
disregard,.disri'gɑ:d,"n. 忽视, 漠视\nvt. 忽视, 不顾",ielts
disrupt,dis'rʌpt,"a. 分裂的, 中断的\nvt. 使分裂, 使瓦解",ielts
dissertation,.disә'teiʃәn,n. 论文,ielts
dissipate,'disipeit,"vt. 散失, 驱散, 浪费\nvi. 消散, 放荡",ielts
dissolve,di'zɒlv,"v. 溶解, 解散",ielts
distance,'distәns,"n. 距离, 远方, 遥远\n[计] 位距",ielts
distant,'distәnt,"a. 远的, 疏远的\n[经] 远期的",ielts
distend,di'stend,"v. (使)膨胀, (使)扩张",ielts
distil,,"vt.vi. 蒸馏, 提取...的精华, 用蒸馏法提取\nvi. 滴下, 渗出",ielts
distinct,dis'tiŋkt,"a. 清楚的, 显著的, 不同的",ielts
distinction,dis'tiŋkʃәn,n. 区别,ielts
distinguish,dis'tiŋgwiʃ,"v. 区别, 辨别",ielts
distort,dis'tɒ:t,"vt. 扭曲, 歪曲\n[法] 歪区, 曲解, 纂改",ielts
distract,dis'trækt,"vt. 转移, 分心, 使发狂",ielts
distraction,dis'trækʃәn,"n. 娱乐, 分心的事物, 分心\n[医] 注意力分散, 内脱位, 牙弓过宽",ielts
distress,di'stres,"n. 苦恼, 贫困, 痛苦\nvt. 使苦恼\na. 亏本出售的",ielts
distribute,di'stribju:t,"vt. 分配, 散布, 分发\n[经] 分配, 分发",ielts
distribution,.distrә'bju:ʃәn,n. 分配\n[计] 分布,ielts
disturb,dis'tә:b,"vt. 扰乱, 妨碍, 使不安\n[法] 滋扰, 扰乱",ielts
disturbance,dis'tә:bәns,"n. 扰乱, 不安, 忧虑\n[化] 扰动; 干扰; 失调",ielts
ditch,ditʃ,n. 沟渠\nvt. 在...开沟\nvi. 开沟,ielts
diverse,dai'vә:s,"a. 不同的, 变化多的",ielts
diversion,dai'vә:ʒәn,n. 转移\n[医] 转向,ielts
divert,dai'vә:t,"vt. 转移, 使欢娱\nvi. 转移",ielts
dividend,'dividend,"n. 被除数, 股利\n[计] 被除数",ielts
divine,di'vain,"a. 神的, 神圣的, 非凡的\nn. 神学家",ielts
divorce,di'vɒ:s,n. 离婚\nvt. 与...离婚,ielts
dizzy,'dizi,"a. 晕眩的, 眼花缭乱的\nvt. 使晕眩",ielts
dock,dɒk,"n. 码头, 船坞, 被告席, 尾巴的骨肉部分\nvt. 使靠码头, 使(船)进港, 剪短\nvi. 进港",ielts
doctor,'dɒktә,"n. 医生, 博士\nvt. 授以博士学位, 诊断, 修改\nvi. 行医",ielts
doctors,,n. 医生（doctor的复数）,ielts
doctrine,'dɒktrin,"n. 教条, 学说\n[医] 学说",ielts
documents,,n. 文档（document的复数形式）,ielts
dodge,dɒdʒ,"v. 避开, 躲避\nn. 诡计, 躲藏",ielts
dole,dәul,"n. 救济品, 失业救济金\nvt. 发放救济",ielts
domain,dәu'mein,"n. 领域, 领土, 产业, 范围\n[计] 域, 区域, 支配命令",ielts
dome,dәum,n. 圆顶\nvt. 加圆顶\nvi. 成圆顶状,ielts
domestic,dәu'mestik,"a. 家庭的, 国内的, 驯养的\n[医] 家庭的, 家用的",ielts
dominant,'dɒminәnt,"a. 占优势的, 支配的\n[医] 优性的, 显性的",ielts
dominate,'dɒmineit,"v. 支配, 占优势",ielts
donate,'dәuneit,v. 捐赠,ielts
donation,dәu'neiʃәn,"n. 捐赠物, 捐款, 捐赠\n[经] 赠品, 捐款, 捐赠",ielts
donations,,n. 捐款；捐赠（donation的复数）,ielts
doom,du:m,"n. 厄运, 不幸, 法律, 宣告, 判决, 死亡\nvt. 命中注定, 判决",ielts
doors,,n. 大门；入口；通道（door的复数）,ielts
dormant,'dɒ:mәnt,"a. 睡眠状态的, 静止的\n[医] 休眠的, 不活动的, 休止的",ielts
dose,dәus,"n. 剂量, 服用量\nvt. 给药, (用药)医治\nvi. 服药",ielts
dot,dɒt,"n. 点, 圆点, 小数点, 小东西, 嫁妆\nvt. 作小点记号, 加小点于\nvi. 打上点\n[计] 点",ielts
double,'dʌbl,"n. 两倍\na. 两倍的, 双重的\nvt. 使加倍\nvi. 加倍, 代替, 快步走\n[计] 双精度型",ielts
doubtful,'dautful,"a. 可疑的, 疑心的, 不明确的\n[法] 怀疑的, 有疑问的, 未确的",ielts
doubtless,'dautlis,"a. 无疑的, 确定的\nadv. 无疑地, 确定地",ielts
downpour,'daunpɔ:,n. 倾盆大雨；注下,ielts
downtown,'daun'taun,n. 市中心区\na. 市中心的\nadv. 往闹市区,ielts
doze,dәuz,"vi. 打瞌睡, 假寐\nvt. 打瞌睡度过\nn. 瞌睡",ielts
draft,dræft. drɑ:ft,"n. 气流, 草稿, 汇票, 草案\nvt. 起草, 征兵\n[计] 草稿",ielts
drain,drein,"n. 排水沟, 消耗, 排水\nvt. 排出, 喝光, 耗尽\nvi. 排水, 流干",ielts
drainage,'dreinidʒ,"n. 排水\n[医] 引流[法], 导液[法], 排水[设备]",ielts
drama,'drɑ:mә,"n. 戏剧, 戏剧艺术",ielts
dramatic,drә'mætik,"a. 戏剧性的, 生动的",ielts
drastic,'dræstik,"a. 激烈的\n[医] 峻泻药, 剧烈的",ielts
drawback,'drɒ:bæk,"n. 缺点, 退税\n[法] 退款, 退税",ielts
drawer,'drɒ:ә,"n. 抽屉, 开票人\n[计] 抽屉",ielts
draws,,n. 铸件孔穴；图画（draw的复数）,ielts
dread,dred,"n. 恐惧, 可怕的人(或事)\na. 可怕的, 可怖的\nv. 恐惧, 害怕",ielts
dreadful,'dredful,a. 可怕的,ielts
dreary,'driәri,a. 沉闷的,ielts
drench,drentʃ,"vt. 使湿透, 使充满\nn. 滂沱大雨, 弄湿",ielts
dress,dres,"n. 服装, 覆盖物\nvi. 穿着\nvt. 给...穿衣, 整理",ielts
dressing,'dresiŋ,"n. 调味品, 穿衣, 化妆\n[化] 追肥",ielts
drift,drift,"n. 漂流物, 漂流, 动向\nv. (使)漂流",ielts
drill,dril,"n. 钻孔机, 钻子, 播种机, 粗斜纹布\nv. 训练, 钻孔",ielts
drinking,'driŋkiŋ,"n. 喝, 喝酒",ielts
drinks,,"n. 饮料, 饮品；喝酒（drink复数）",ielts
driver,'draivә,"n. 驾驶员, 驱动器, 驱动程序\n[化] 驱动器",ielts
driving,'draiviŋ,"n. 赶, 操纵, 驾驶\na. 推进的, 强劲的, 精力旺盛的",ielts
drop,drɒp,"n. 滴, 微量, 落下, 空投\nvi. 放下, 掉下, 下降\nvt. 使滴下, 放下, 丢失, 遗漏\n[计] 投入, 投入点, 接入点, 分接点",ielts
drop-off,'drɔpɔf,"n. 下降, 减少",ielts
drop-out,"'drɔp,aut","[计] 漏失信息; 丢""1""",ielts
dropout,'drɒpaut,"n. 退学学生, 中途退学\n[电] 离去",ielts
drought,draut,"n. 干旱, 缺乏",ielts
drown,draun,"vi. 淹死\nvt. 把...淹死, 淹没",ielts
drowse,drauz,n. 瞌睡\nvi. 打瞌睡\nvt. 使瞌睡,ielts
drowsiness,'drauzinis,"n. 睡意\n[医] 倦睡, 瞌睡",ielts
drudgery,'drʌdʒәri,"n. 苦差事, 苦工",ielts
drugs,,"n. 毒品, 药物",ielts
dual,'dju:әl,"a. 双重的, 双的\nn. 双数",ielts
dub,dʌb,"vt. 配音, 轻点, 授予称号, 击\nn. 一下击鼓声, 笨蛋",ielts
dubious,'dju:biәs,"a. 可疑的, 不确定的",ielts
due,dju:,"n. 应得的东西, 应付款\na. 到期的, 应得的, 应付的, 约定的",ielts
dull,dʌl,"a. 钝的, 无趣的, 呆滞的, 阴暗的\nvt. 使迟钝, 使阴暗, 缓和\nvi. 变迟钝, 减少",ielts
duly,'dju:li,"adv. 恰当地, 充分地, 适当地, 及时地",ielts
dumb,dʌm,"a. 哑的, 不说话的, 无声音的\n[医] 哑的",ielts
dump,dʌmp,"n. 垃圾场\nvt. 倾倒, 倾销\nvi. 倒垃圾, 倾销商品\n[计] 转出; 转储; 倾卸; 切断电源",ielts
duplicate,'dju:plikeit,"n. 副本, 复本, 复制品\na. 复制的, 二重的\nvt. 复制, 使加倍\n[计] 复制",ielts
durable,'djurәbl,"a. 持久的, 耐用的",ielts
duration,dju'reiʃәn,"n. 持续时间, 持续\n[计] 持续时间",ielts
dust,dʌst,"n. 灰尘, 尘埃, 粉末, 花粉, 土, 骚乱\nvt. 拂去灰尘, 撒, 弄成粉末\nvi. 拂去灰尘, 化为粉末",ielts
